id,timestamp_utc,cycle_id,segment_uid,corridor_name,current_travel_time_seconds,true_driving_distance_meters,free_flow_travel_time_seconds,travel_time_index_tti,hour_of_day_utc,hour_of_day_ist,is_weekend,vehicle_mode,temporal_drift_seconds,api_response_status,api_latency_ms,retry_count
21690,2026-07-14 06:30:12.498799+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_029,Guindy-Tambaram,58,591,68,0.8529,6,11,0,DRIVE,6.678,OK,681.4,0
21691,2026-07-14 06:30:12.498893+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_030,Guindy-Tambaram,28,248,29,0.9655,6,11,0,DRIVE,6.678,OK,681.5,0
21692,2026-07-14 06:30:12.499924+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_032,Guindy-Tambaram,63,357,53,1.1887,6,11,0,DRIVE,6.678,OK,682.3,0
21693,2026-07-14 06:30:12.501189+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_033,Guindy-Tambaram,51,474,66,0.7727,6,11,0,DRIVE,6.678,OK,683.7,0
21694,2026-07-14 06:30:12.500055+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_031,Guindy-Tambaram,54,598,60,0.9,6,11,0,DRIVE,6.678,OK,682.7,0
21695,2026-07-14 06:30:12.501503+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_036,Guindy-Tambaram,91,580,80,1.1375,6,11,0,DRIVE,6.678,OK,684,0
21696,2026-07-14 06:30:12.50166+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_034,Guindy-Tambaram,116,472,68,1.7059,6,11,0,DRIVE,6.678,OK,684.2,0
21697,2026-07-14 06:30:12.501805+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_037,Guindy-Tambaram,31,261,37,0.8378,6,11,0,DRIVE,6.678,OK,684.4,0
21698,2026-07-14 06:30:12.501959+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_001,Guindy-Tambaram,139,1090,146,0.9521,6,11,0,DRIVE,6.678,OK,684.4,0
21699,2026-07-14 06:30:12.502322+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_002,Guindy-Tambaram,23,188,35,0.6571,6,11,0,DRIVE,6.678,OK,684.8,0
21700,2026-07-14 06:30:12.502157+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_003,Guindy-Tambaram,60,382,57,1.0526,6,11,0,DRIVE,6.678,OK,684.6,0
21701,2026-07-14 06:30:12.502511+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_007,Guindy-Tambaram,62,291,50,1.24,6,11,0,DRIVE,6.678,OK,684.8,0
21702,2026-07-14 06:30:12.5027+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_038,Guindy-Tambaram,18,179,21,0.8571,6,11,0,DRIVE,6.678,OK,685.3,0
