"id","timestamp_utc","cycle_id","segment_uid","corridor_name","local_aqi","air_quality_category","dominant_pollutant","api_response_status","api_debug_message","api_latency_ms","retry_count"
13343,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_027","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3578.9,0
13344,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_030","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3584.4,0
13345,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_032","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3595.4,0
13346,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_022","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3599.9,0
13347,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_024","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3603.2,0
13348,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_021","Corridor_Littlemount_Kilambakkam",40,"Moderate air quality","pm25","OK","Success",3617.2,0
13349,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_028","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3619.6,0
13350,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_031","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3620.6,0
13351,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_003","EVR Salai",39,"Low air quality","pm25","OK","Success",3642.3,0
13352,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_002","EVR Salai",39,"Low air quality","pm25","OK","Success",3649.3,0
