id,timestamp_utc,cycle_id,segment_uid,corridor_name,local_aqi,air_quality_category,dominant_pollutant,api_response_status,api_debug_message,api_latency_ms,retry_count
4666,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_002,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7056.1,0
4667,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_003,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7062.4,0
4668,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_004,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7083.9,0
4669,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_005,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7115.9,0
4670,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_006,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7130.1,0
4671,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_008,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7130.5,0
4672,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_007,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7135.7,0
4673,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_010,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7137.3,0
4674,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_009,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7149.3,0
4675,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_011,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7153.7,0
4676,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_012,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7161.2,0
4677,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_013,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7167,0
4678,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_014,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7178.3,0
4679,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_016,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7212.1,0
4680,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_015,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7213.6,0
4681,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_017,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7236.9,0
4682,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_018,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7264.6,0
4683,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_019,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7265.2,0
4684,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_020,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7314.2,0
4685,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_021,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7319.2,0
4686,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_022,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7325.8,0
4687,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_023,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7345.2,0
4688,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_024,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7366.1,0
4689,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_025,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7392.1,0
